[Mon Dec 05 06:54:32.272703 2016] [ssl:warn] [pid 1100] AH01906: RSA server certificate is a CA certificate (BasicConstraints: CA == TRUE !?)
[Mon Dec 05 06:54:32.272729 2016] [ssl:warn] [pid 1100] AH01909: RSA certificate configured for 127.0.1.1:443 does NOT include an ID which matches the server name
[Mon Dec 05 06:54:32.272899 2016] [mpm_prefork:notice] [pid 1100] AH00163: Apache/2.4.7 (Ubuntu) PHP/5.5.9-1ubuntu4.20 OpenSSL/1.0.1f configured -- resuming normal operations
[Mon Dec 05 06:54:32.272907 2016] [core:notice] [pid 1100] AH00094: Command line: '/usr/sbin/apache2'
[Mon Dec 05 11:38:00.693500 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/coachSwitch.php on line 75, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.693510 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/coachSwitch.php on line 75, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.694229 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/coachSwitch.php on line 84, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.694252 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/coachSwitch.php on line 84, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.694269 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/coachSwitch.php on line 84, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.694279 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/coachSwitch.php on line 84, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.694300 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/coachSwitch.php on line 84, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.694310 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/coachSwitch.php on line 84, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.694323 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Undefined index: p in /var/www/html/coachSwitch.php on line 91, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:08.086118 2016] [:error] [pid 4172] [client 148.100.166.235:63112] PHP Fatal error:  Cannot redeclare validate() (previously declared in /var/www/html/addClient.php:74) in /var/www/html/includes.php on line 36, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:35.917945 2016] [:error] [pid 4175] [client 148.100.166.235:63120] PHP Fatal error:  Cannot redeclare validate() (previously declared in /var/www/html/addClient.php:74) in /var/www/html/includes.php on line 36, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:38.145429 2016] [:error] [pid 4176] [client 148.100.166.235:63123] PHP Fatal error:  Cannot redeclare validate() (previously declared in /var/www/html/addLifeCoach.php:60) in /var/www/html/includes.php on line 36, referer: https://10.10.7.165/adminlanding3.php
